video_id,glosa,tiempo_inicio,tiempo_fin,duracion_seg_etiqueta,confianza,fuente,video_path,archivo_existe,fps,keypoints_validos,mano_dominante,blur_score,velocidad_media,herramienta
C0210_cfr,OPUESTO,0.0,1.485,1.485,0.367,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\OPUESTO\C0210_cfr.mp4,True,59.94,1.0,izquierda,23.46,0.0073,label_studio
C0211_cfr,OPUESTO,0.0,1.485,1.485,0.378,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\OPUESTO\C0211_cfr.mp4,True,59.94,1.0,ambas_izq,27.93,0.00667,label_studio
C0213_cfr,ORDEN,0.117,1.535,1.418,0.679,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ORDEN\C0213_cfr.mp4,True,59.94,1.0,ambas_izq,25.97,0.01006,label_studio
C0215_cfr,ORGANIZACIÓN,0.0,0.701,0.701,0.711,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ORGANIZACIÓN\C0215_cfr.mp4,True,59.94,1.0,ambas_izq,27.56,0.01066,label_studio
C0217_cfr,ORGANIZAR,0.0,0.484,0.484,0.68,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ORGANIZAR\C0217_cfr.mp4,True,59.94,1.0,ambas_der,23.06,0.00853,label_studio
C0218_cfr,ORGANIZAR,0.0,1.485,1.485,0.352,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ORGANIZAR\C0218_cfr.mp4,True,59.94,1.0,derecha,25.0,0.00561,label_studio
C0090_cfr,OSO,0.0,2.936,2.936,0.571,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\OSO\C0090_cfr.mp4,True,29.97,0.932,ambas_izq,12.95,0.02064,label_studio
C0091_cfr,OTOÑO,0.3,2.703,2.403,0.662,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\OTOÑO\C0091_cfr.mp4,True,29.97,1.0,ambas_der,13.1,0.0169,label_studio
C0092_cfr,PADRE,0.434,2.035,1.601,0.463,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PADRE\C0092_cfr.mp4,True,29.97,1.0,derecha,12.6,0.01058,label_studio
C0219_cfr,PALOMITAS,0.033,0.701,0.668,0.515,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PALOMITAS\C0219_cfr.mp4,True,59.94,1.0,ambas_der,27.2,0.00631,label_studio
C0220_cfr,PALOMITAS,0.067,1.468,1.401,0.377,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PALOMITAS\C0220_cfr.mp4,True,59.94,1.0,ambas_der,26.59,0.00652,label_studio
C0222_cfr,PAPEL,0.0,0.868,0.868,0.587,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PAPEL\C0222_cfr.mp4,True,59.94,1.0,ambas_izq,21.94,0.009,label_studio
C0096_cfr,PARA,0.0,2.202,2.202,0.46,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PARA\C0096_cfr.mp4,True,29.97,0.833,derecha,11.6,0.01075,label_studio
C0224_cfr,PARECER,0.017,0.551,0.534,0.8,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PARECER\C0224_cfr.mp4,True,59.94,1.0,ambas_izq,21.02,0.01368,label_studio
C0226_cfr,PARECER,0.0,0.501,0.501,0.36,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PARECER\C0226_cfr.mp4,True,59.94,1.0,ambas_izq,22.07,0.00591,label_studio
C0230_cfr,PASTEL,0.0,2.486,2.486,0.442,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PASTEL\C0230_cfr.mp4,True,59.94,1.0,ambas_izq,26.19,0.00863,label_studio
C0231_cfr,PASTEL,0.0,2.436,2.436,0.465,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PASTEL\C0231_cfr.mp4,True,59.94,1.0,ambas_izq,24.32,0.00787,label_studio
C0232_cfr,PASTEL,0.083,2.486,2.403,0.348,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PASTEL\C0232_cfr.mp4,True,59.94,1.0,ambas_der,24.61,0.00666,label_studio
C0233_cfr,PASTEL,0.0,1.985,1.985,0.403,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PASTEL\C0233_cfr.mp4,True,59.94,1.0,ambas_der,24.72,0.00699,label_studio
C0097_cfr,PATADA INICIAL,0.0,1.702,1.702,0.583,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PATADA INICIAL\C0097_cfr.mp4,True,29.97,0.846,ambas_izq,12.46,0.01365,label_studio
C0098_cfr,PATADA INICIAL,0.367,1.935,1.568,0.75,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PATADA INICIAL\C0098_cfr.mp4,True,29.97,1.0,derecha,13.48,0.01947,label_studio
C0238_cfr,PAVO,0.033,1.034,1.001,0.652,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PAVO\C0238_cfr.mp4,True,29.97,1.0,derecha,13.3,0.00884,label_studio
C0099_cfr,PEDO,0.033,3.103,3.07,0.424,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PEDO\C0099_cfr.mp4,True,29.97,1.0,derecha,16.09,0.0118,label_studio
C0100_cfr,PEDO,0.267,2.803,2.536,0.725,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PEDO\C0100_cfr.mp4,True,29.97,1.0,derecha,15.43,0.01511,label_studio
C0238_cfr,PELEA,0.0,1.919,1.919,0.643,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PELEA\C0238_cfr.mp4,True,59.94,1.0,ambas_der,18.54,0.0131,label_studio
C0101_cfr,PELIGRO,0.0,1.668,1.668,0.702,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PELIGRO\C0101_cfr.mp4,True,29.97,1.0,derecha,10.16,0.01444,label_studio
C0102_cfr,PELO+TINTE,0.334,2.536,2.202,0.593,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PELO+TINTE\C0102_cfr.mp4,True,29.97,1.0,derecha,14.72,0.01053,label_studio
C0239_cfr,PELÍCULA,0.017,1.985,1.968,0.357,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PELÍCULA\C0239_cfr.mp4,True,59.94,1.0,ambas_der,26.77,0.00716,label_studio
C0241_cfr,PELÍCULA,0.45,0.834,0.384,0.312,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PELÍCULA\C0241_cfr.mp4,True,59.94,1.0,ambas_izq,20.5,0.00636,label_studio
C0103_cfr,PERDER COMPETENCIA,0.0,2.836,2.836,0.667,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PERDER COMPETENCIA\C0103_cfr.mp4,True,29.97,0.918,ambas_izq,13.43,0.02071,label_studio
C0104_cfr,PERDER COMPETENCIA,0.0,2.469,2.469,0.731,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PERDER COMPETENCIA\C0104_cfr.mp4,True,29.97,1.0,ambas_der,11.52,0.02272,label_studio
C0105_cfr,PEREZOSO,0.234,1.702,1.468,0.649,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PEREZOSO\C0105_cfr.mp4,True,29.97,1.0,derecha,13.45,0.01394,label_studio
C0252_cfr,PERIODO DE TIEMPO,0.834,1.735,0.901,0.75,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PERIODO DE TIEMPO\C0252_cfr.mp4,True,29.97,1.0,ambas_der,11.7,0.01954,label_studio
C0243_cfr,PERMISO,0.0,1.485,1.485,0.302,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PERMISO\C0243_cfr.mp4,True,59.94,1.0,ambas_der,22.2,0.00577,label_studio
C0244_cfr,PERMISO,0.0,1.401,1.401,0.383,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PERMISO\C0244_cfr.mp4,True,59.94,1.0,ambas_der,20.18,0.00585,label_studio
20250402104815_cfr,PERMITIR,0.0,1.451,1.451,0.488,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PERMITIR\20250402104815_cfr.mp4,True,59.94,1.0,ambas_izq,17.53,0.0077,label_studio
20250402104826_cfr,PERMITIR,0.1,1.485,1.385,0.425,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PERMITIR\20250402104826_cfr.mp4,True,59.94,1.0,ambas_izq,16.93,0.00685,label_studio
20250402104925_cfr,PERMITIR,0.0,1.084,1.084,0.367,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PERMITIR\20250402104925_cfr.mp4,True,59.94,1.0,ambas_izq,16.88,0.00591,label_studio
C0106_cfr,PERRO,0.0,2.202,2.202,0.317,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PERRO\C0106_cfr.mp4,True,29.97,1.0,ambas_der,14.66,0.01079,label_studio
C0107_cfr,PERSEGUIR,0.3,2.035,1.735,0.689,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PERSEGUIR\C0107_cfr.mp4,True,29.97,1.0,derecha,11.82,0.0166,label_studio
C0245_cfr,PERSONA,0.017,1.485,1.468,0.429,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PERSONA\C0245_cfr.mp4,True,59.94,1.0,derecha,23.23,0.00566,label_studio
C0246_cfr,PERSONA,0.0,1.401,1.401,0.37,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PERSONA\C0246_cfr.mp4,True,59.94,1.0,ambas_der,19.19,0.00738,label_studio
C0247_cfr,PERSONA,0.0,1.301,1.301,0.568,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PERSONA\C0247_cfr.mp4,True,59.94,1.0,izquierda,21.44,0.00561,label_studio
C0108_cfr,PERSONAJE,0.0,2.402,2.402,0.377,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PERSONAJE\C0108_cfr.mp4,True,29.97,1.0,derecha,15.63,0.00756,label_studio
C0249_cfr,PERSONALIDAD,0.0,1.985,1.985,0.398,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PERSONALIDAD\C0249_cfr.mp4,True,59.94,1.0,derecha,21.92,0.00508,label_studio
C0251_cfr,PERSONALIDAD,0.05,1.568,1.518,0.333,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PERSONALIDAD\C0251_cfr.mp4,True,59.94,1.0,derecha,22.52,0.00384,label_studio
C0109_cfr,PERTENECER,0.0,3.37,3.37,0.564,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PERTENECER\C0109_cfr.mp4,True,29.97,1.0,ambas_izq,12.92,0.01252,label_studio
C0257_cfr,PIZZA_4,0.0,1.068,1.068,0.45,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PIZZA_4\C0257_cfr.mp4,True,59.94,1.0,derecha,21.05,0.00835,label_studio
C0259_cfr,PIZZA_4,0.0,1.485,1.485,0.318,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PIZZA_4\C0259_cfr.mp4,True,59.94,1.0,derecha,25.46,0.00489,label_studio
C0260_cfr,PIZZA_4,0.0,1.969,1.969,0.395,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PIZZA_4\C0260_cfr.mp4,True,59.94,1.0,derecha,26.11,0.00743,label_studio
C0252_cfr,PIÑA,0.017,0.517,0.5,1.0,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PIÑA\C0252_cfr.mp4,True,59.94,1.0,izquierda,24.59,0.01306,label_studio
C0253_cfr,PIÑA,0.033,0.567,0.534,0.92,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PIÑA\C0253_cfr.mp4,True,59.94,1.0,ambas_der,20.84,0.01192,label_studio
C0256_cfr,PIÑA,0.0,0.534,0.534,1.0,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PIÑA\C0256_cfr.mp4,True,59.94,1.0,ambas_izq,22.23,0.01361,label_studio
C0110_cfr,POCOS,0.0,2.436,2.436,0.441,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\POCOS\C0110_cfr.mp4,True,29.97,1.0,derecha,16.32,0.00791,label_studio
C0111_cfr,POLICÍA,0.1,2.469,2.369,0.516,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\POLICÍA\C0111_cfr.mp4,True,29.97,1.0,derecha,18.16,0.011,label_studio
C0261_cfr,POLÍTICA,0.0,0.684,0.684,0.684,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\POLÍTICA\C0261_cfr.mp4,True,59.94,1.0,ambas_izq,23.31,0.01418,label_studio
C0264_cfr,PONER,0.0,0.984,0.984,0.55,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PONER\C0264_cfr.mp4,True,59.94,1.0,ambas_izq,21.56,0.00887,label_studio
C0112_cfr,POR QUÉ,0.0,1.201,1.201,0.697,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\POR QUÉ\C0112_cfr.mp4,True,29.97,1.0,derecha,15.9,0.01372,label_studio
C0113_cfr,POR QUÉ,0.1,2.97,2.87,0.415,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\POR QUÉ\C0113_cfr.mp4,True,29.97,1.0,derecha,14.96,0.0149,label_studio
C0265_cfr,POR SUPUESTO,0.0,0.334,0.334,1.0,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\POR SUPUESTO\C0265_cfr.mp4,True,59.94,1.0,ambas_der,20.02,0.01235,label_studio
C0112_cfr,PORQUE,0.0,1.201,1.201,0.719,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PORQUE\C0112_cfr.mp4,True,29.97,1.0,derecha,15.9,0.01372,label_studio
C0113_cfr,PORQUE,0.1,2.97,2.87,0.378,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PORQUE\C0113_cfr.mp4,True,29.97,1.0,derecha,14.96,0.0149,label_studio
C0267_cfr,PRECIO,0.2,0.801,0.601,0.35,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PRECIO\C0267_cfr.mp4,True,59.94,1.0,izquierda,21.69,0.00322,label_studio
C0114_cfr,PREGUNTAR,0.0,1.802,1.802,0.5,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PREGUNTAR\C0114_cfr.mp4,True,29.97,1.0,derecha,14.28,0.01123,label_studio
C0115_cfr,PREGUNTAR,0.0,2.469,2.469,0.632,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PREGUNTAR\C0115_cfr.mp4,True,29.97,1.0,ambas_der,15.89,0.01526,label_studio
C0198_cfr,PREGUNTARSE,0.0,1.468,1.468,0.698,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PREGUNTARSE\C0198_cfr.mp4,True,29.97,1.0,ambas_der,12.16,0.01547,label_studio
C0116_cfr,PRIMERO,0.0,2.469,2.469,0.6,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PRIMERO\C0116_cfr.mp4,True,29.97,1.0,ambas_der,15.22,0.01666,label_studio
C0117_cfr,PRIMERO Y SEGUNDO EN LA LISTA,0.0,2.202,2.202,0.54,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PRIMERO Y SEGUNDO EN LA LISTA\C0117_cfr.mp4,True,29.97,1.0,ambas_izq,14.55,0.01574,label_studio
C0118_cfr,PRIMO,0.2,2.769,2.569,0.5,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PRIMO\C0118_cfr.mp4,True,29.97,1.0,ambas_izq,15.39,0.0155,label_studio
C0119_cfr,PRIMO MASCULINO,0.467,2.736,2.269,0.59,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PRIMO MASCULINO\C0119_cfr.mp4,True,29.97,1.0,ambas_der,15.56,0.01532,label_studio
C0120_cfr,PROFUNDO,0.0,1.802,1.802,0.686,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PROFUNDO\C0120_cfr.mp4,True,29.97,1.0,derecha,15.38,0.01708,label_studio
C0121_cfr,PROMEDIO,0.234,2.402,2.168,0.552,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PROMEDIO\C0121_cfr.mp4,True,29.97,1.0,ambas_izq,16.66,0.0136,label_studio
C0262_cfr,PRUEBA,0.0,1.301,1.301,0.611,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PRUEBA\C0262_cfr.mp4,True,29.97,1.0,derecha,13.22,0.00947,label_studio
C0193_cfr,PRÓXIMO,0.0,1.468,1.468,0.911,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PRÓXIMO\C0193_cfr.mp4,True,29.97,1.0,derecha,16.53,0.01784,label_studio
C0122_cfr,PULSERA,0.0,2.469,2.469,0.514,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PULSERA\C0122_cfr.mp4,True,29.97,1.0,ambas_der,15.15,0.0167,label_studio
C0095_cfr,PÁJARO,0.0,2.87,2.87,0.651,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\PÁJARO\C0095_cfr.mp4,True,29.97,1.0,ambas_der,12.14,0.01835,label_studio
C0204_cfr,QUÉ,0.2,1.468,1.268,0.71,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\QUÉ\C0204_cfr.mp4,True,29.97,1.0,ambas_izq,14.49,0.0113,label_studio
C0216_cfr,RANGO DE VOZ,0.0,2.769,2.769,0.725,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\RANGO DE VOZ\C0216_cfr.mp4,True,29.97,1.0,derecha,14.23,0.01056,label_studio
C0126_cfr,RECOLECTAR,0.0,2.936,2.936,0.602,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\RECOLECTAR\C0126_cfr.mp4,True,29.97,1.0,derecha,14.46,0.0122,label_studio
C0259_cfr,REFLEXIONAR,0.0,2.302,2.302,0.439,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\REFLEXIONAR\C0259_cfr.mp4,True,29.97,1.0,ambas_izq,13.51,0.01475,label_studio
C0127_cfr,REGALO,0.1,2.736,2.636,0.653,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\REGALO\C0127_cfr.mp4,True,29.97,1.0,ambas_der,14.09,0.01835,label_studio
C0129_cfr,RELACIONES SEXUALES+fs-UP,0.567,2.936,2.369,0.547,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\RELACIONES SEXUALES+fs-UP\C0129_cfr.mp4,True,29.97,1.0,ambas_izq,16.65,0.01623,label_studio
C0130_cfr,RELACIONES SEXUALES+fs-UP,0.534,2.536,2.002,0.509,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\RELACIONES SEXUALES+fs-UP\C0130_cfr.mp4,True,29.97,1.0,ambas_der,16.1,0.01432,label_studio
C0131_cfr,RELOJ,0.0,2.436,2.436,0.388,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\RELOJ\C0131_cfr.mp4,True,29.97,1.0,ambas_der,14.98,0.01309,label_studio
C0132_cfr,RESIDENCIA UNIVERSITARIA,0.367,2.736,2.369,0.656,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\RESIDENCIA UNIVERSITARIA\C0132_cfr.mp4,True,29.97,1.0,ambas_der,15.63,0.01798,label_studio
C0133_cfr,RESIDENCIA UNIVERSITARIA,0.2,2.469,2.269,0.77,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\RESIDENCIA UNIVERSITARIA\C0133_cfr.mp4,True,29.97,1.0,ambas_der,16.17,0.01933,label_studio
C0134_cfr,RESPIRAR,0.367,2.97,2.603,0.597,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\RESPIRAR\C0134_cfr.mp4,True,29.97,1.0,ambas_der,16.2,0.01184,label_studio
C0135_cfr,RESPUESTA+AGENTE,0.734,2.736,2.002,0.736,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\RESPUESTA+AGENTE\C0135_cfr.mp4,True,29.97,1.0,derecha,14.78,0.01956,label_studio
C0136_cfr,RETROALIMENTACIÓN_3,0.601,2.569,1.968,0.808,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\RETROALIMENTACIÓN_3\C0136_cfr.mp4,True,29.97,1.0,ambas_der,12.51,0.01582,label_studio
C0137_cfr,RETROCESO DE MENTE,0.0,3.47,3.47,0.612,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\RETROCESO DE MENTE\C0137_cfr.mp4,True,29.97,1.0,ambas_der,15.09,0.01522,label_studio
C0138_cfr,RETROCESO DE MENTE,0.0,2.703,2.703,0.73,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\RETROCESO DE MENTE\C0138_cfr.mp4,True,29.97,1.0,derecha,16.51,0.01115,label_studio
C0139_cfr,REUNIÓN,0.3,2.469,2.169,0.4,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\REUNIÓN\C0139_cfr.mp4,True,29.97,1.0,ambas_izq,14.63,0.01092,label_studio
C0140_cfr,REUNIÓN,0.534,2.636,2.102,0.518,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\REUNIÓN\C0140_cfr.mp4,True,29.97,1.0,ambas_der,13.98,0.01185,label_studio
C0141_cfr,REUNIÓN,0.1,2.002,1.902,0.44,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\REUNIÓN\C0141_cfr.mp4,True,29.97,1.0,ambas_izq,16.79,0.01091,label_studio
C0142_cfr,REVISTA,0.0,2.97,2.97,0.366,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\REVISTA\C0142_cfr.mp4,True,29.97,1.0,ambas_izq,14.01,0.00977,label_studio
C0143_cfr,REVISTA,0.0,2.636,2.636,0.605,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\REVISTA\C0143_cfr.mp4,True,29.97,1.0,ambas_izq,15.72,0.01269,label_studio
C0144_cfr,REY,0.0,2.903,2.903,0.5,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\REY\C0144_cfr.mp4,True,29.97,1.0,ambas_izq,16.68,0.018,label_studio
C0128_cfr,REÍR,0.467,2.87,2.403,0.862,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\REÍR\C0128_cfr.mp4,True,29.97,1.0,ambas_izq,13.04,0.02081,label_studio
C0147_cfr,ROSTRO,0.467,2.135,1.668,0.814,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ROSTRO\C0147_cfr.mp4,True,29.97,1.0,derecha,14.04,0.01651,label_studio
C0149_cfr,RUEDA PINCHADA,0.834,3.971,3.137,0.363,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\RUEDA PINCHADA\C0149_cfr.mp4,True,29.97,1.0,ambas_der,16.3,0.00857,label_studio
C0124_cfr,RÁPIDO_3,0.4,2.102,1.702,0.727,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\RÁPIDO_3\C0124_cfr.mp4,True,29.97,1.0,derecha,16.12,0.01176,label_studio
C0125_cfr,RÁPIDO_3,0.167,1.869,1.702,0.75,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\RÁPIDO_3\C0125_cfr.mp4,True,29.97,1.0,derecha,13.52,0.01202,label_studio
C0145_cfr,RÍE FUERTE,0.0,3.036,3.036,0.517,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\RÍE FUERTE\C0145_cfr.mp4,True,29.97,1.0,ambas_der,13.82,0.01141,label_studio
C0146_cfr,RÍE FUERTE,0.067,2.469,2.402,0.362,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\RÍE FUERTE\C0146_cfr.mp4,True,29.97,1.0,derecha,14.07,0.00416,label_studio
C0150_cfr,SABER QUE,0.634,2.536,1.902,0.54,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\SABER QUE\C0150_cfr.mp4,True,29.97,1.0,ambas_izq,14.17,0.01053,label_studio
C0151_cfr,SALA,0.3,2.402,2.102,0.554,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\SALA\C0151_cfr.mp4,True,29.97,1.0,ambas_izq,14.71,0.01883,label_studio
C0152_cfr,SEGUIR,0.334,2.469,2.135,0.377,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\SEGUIR\C0152_cfr.mp4,True,29.97,1.0,ambas_der,16.4,0.00994,label_studio
C0153_cfr,SEGURO,0.133,2.469,2.336,0.508,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\SEGURO\C0153_cfr.mp4,True,29.97,1.0,ambas_izq,15.18,0.01375,label_studio
C0154_cfr,SEGURO,0.0,1.568,1.568,0.659,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\SEGURO\C0154_cfr.mp4,True,29.97,1.0,derecha,15.76,0.00938,label_studio
C0155_cfr,SI,0.968,2.536,1.568,0.575,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\SI\C0155_cfr.mp4,True,29.97,1.0,derecha,14.42,0.01447,label_studio
20250402105335_cfr,SIEMPRE,0.0,1.418,1.418,0.367,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\SIEMPRE\20250402105335_cfr.mp4,True,59.94,1.0,derecha,12.73,0.0059,label_studio
20250402105404_cfr,SIEMPRE,0.0,1.535,1.535,0.517,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\SIEMPRE\20250402105404_cfr.mp4,True,59.94,1.0,derecha,14.19,0.00579,label_studio
20250402105517_cfr,SIEMPRE,0.0,1.485,1.485,0.482,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\SIEMPRE\20250402105517_cfr.mp4,True,59.94,1.0,derecha,16.62,0.00537,label_studio
C0188_cfr,SILENCIAR,0.0,1.935,1.935,0.415,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\SILENCIAR\C0188_cfr.mp4,True,29.97,1.0,derecha,15.68,0.00671,label_studio
C0268_cfr,SISTEMA,0.0,1.869,1.869,0.509,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\SISTEMA\C0268_cfr.mp4,True,29.97,0.982,ambas_der,12.82,0.01884,label_studio
C0190_cfr,SOBRINO,0.0,1.468,1.468,0.568,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\SOBRINO\C0190_cfr.mp4,True,29.97,1.0,derecha,15.92,0.01117,label_studio
C0157_cfr,SUCEDER,0.0,2.302,2.302,0.452,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\SUCEDER\C0157_cfr.mp4,True,29.97,1.0,ambas_der,14.0,0.01437,label_studio
C0158_cfr,SUCEDER,0.0,1.602,1.602,0.667,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\SUCEDER\C0158_cfr.mp4,True,29.97,1.0,ambas_der,15.26,0.01678,label_studio
C0155_cfr,SÍ,1.001,2.536,1.535,0.564,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\SÍ\C0155_cfr.mp4,True,29.97,1.0,derecha,14.42,0.01447,label_studio
20250402105121_cfr,TAMBIÉN,0.0,1.368,1.368,0.605,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\TAMBIÉN\20250402105121_cfr.mp4,True,59.94,1.0,ambas_der,13.7,0.01025,label_studio
20250402105130_cfr,TAMBIÉN,0.0,1.134,1.134,0.6,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\TAMBIÉN\20250402105130_cfr.mp4,True,59.94,1.0,ambas_der,14.57,0.01261,label_studio
